blank,,,,,50 ul10_3,,50 ul10_4,,50 ul10_5,,50 ul10_6,,50 ul10_7,,50 ul10_8,,50 ul10_9,,50 ul10_10,,50 ul10_11,,50 ul10_12,,50 ul10_13,,50 ul10_14,,50 ul10_15,,50 ul10_16,,50 ul10_17,,50 ul10_18,,50 ul10_19,,50 ul10_20,,50 ul10_21,,50 ul10_22,,50 ul10_23,,50 ul10_24,,,Wavelength (nm),Abs,Abs,Abs,Abs,Abs,Abs,Abs,Abs,Abs
Wavelength (nm),Abs,Abs,Abs,Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,,799.9904175,0.002851621,0.001112942,0.002207513,0.001254692,0.001485337,0.002947285,0.001837956,0.001519469,0.001141517
774.9955444,-0.00026256,0.001841622,0.002367266,0.002024724,774.9955444,0.002528693,774.9955444,0.001543576,774.9955444,0.002429268,774.9955444,0.001190054,774.9955444,0.002259916,774.9955444,0.002045972,774.9955444,0.002841303,774.9955444,0.00155802,774.9955444,0.002382857,774.9955444,0.002191408,774.9955444,0.002110243,774.9955444,0.001993335,774.9955444,0.002332131,774.9955444,0.003544625,774.9955444,0.002201919,774.9955444,0.003008379,774.9955444,0.002479563,774.9955444,0.002004439,774.9955444,0.002945877,774.9955444,0.002534707,774.9955444,0.002349438,774.9955444,0.002276674,,774.0158081,0.003077668,0.0024874,0.003129576,0.002517601,0.003277567,0.001947568,0.00227173,0.002021603,0.003092059
774.0158081,0.001571582,0.003143474,0.003077668,0.00342639,774.0158081,0.003198884,774.0158081,0.0024874,774.0158081,0.001497701,774.0158081,0.002348111,774.0158081,0.003129576,774.0158081,0.002538769,774.0158081,0.001964028,774.0158081,0.002517601,774.0158081,0.003261892,774.0158081,0.002520048,774.0158081,0.003277567,774.0158081,0.002207435,774.0158081,0.001764395,774.0158081,0.001947568,774.0158081,0.002699452,774.0158081,0.003061635,774.0158081,0.00227173,774.0158081,0.002146532,774.0158081,0.001948166,774.0158081,0.002021603,774.0158081,0.002686923,774.0158081,0.003092059,,773.0008545,0.001937167,0.001366364,0.001729126,0.002597931,0.00219453,0.002894069,0.002737587,0.003067892,0.002432808
773.0008545,0.000565225,0.002002853,0.001937167,0.001892083,773.0008545,0.002912207,773.0008545,0.001366364,773.0008545,0.002326717,773.0008545,0.002632645,773.0008545,0.001729126,773.0008545,0.002693044,773.0008545,0.002580041,773.0008545,0.002597931,773.0008545,0.002884349,773.0008545,0.001541888,773.0008545,0.00219453,773.0008545,0.002526479,773.0008545,0.001597822,773.0008545,0.002894069,773.0008545,0.003208481,773.0008545,0.002423854,773.0008545,0.002737587,773.0008545,0.002026128,773.0008545,0.001901521,773.0008545,0.003067892,773.0008545,0.002334733,773.0008545,0.002432808,,771.9854126,0.003134843,0.00337009,0.002909366,0.002735294,0.003303441,0.003020474,0.003237168,0.003974256,0.002137661
771.9854126,0.001343357,0.003528157,0.003134843,0.002431377,771.9854126,0.002517523,771.9854126,0.00337009,771.9854126,0.003194686,771.9854126,0.002306106,771.9854126,0.002909366,771.9854126,0.003509733,771.9854126,0.001836501,771.9854126,0.002735294,771.9854126,0.002378901,771.9854126,0.002829239,771.9854126,0.003303441,771.9854126,0.003369699,771.9854126,0.002242873,771.9854126,0.003020474,771.9854126,0.002632515,771.9854126,0.003050034,771.9854126,0.003237168,771.9854126,0.002709949,771.9854126,0.002472951,771.9854126,0.003974256,771.9854126,0.002990941,771.9854126,0.002137661,,771.0046387,0.000947761,0.000148533,0.001069786,0.001324947,0.000672131,0.000860655,0.001394409,0.000647969,0.000433988
771.0046387,-0.000257696,0.001170535,0.000947761,0.001688818,771.0046387,0.001451182,771.0046387,0.000148533,771.0046387,0.000515074,771.0046387,0.000912429,771.0046387,0.001069786,771.0046387,0.00163043,771.0046387,0.000407844,771.0046387,0.001324947,771.0046387,0.000813944,771.0046387,0.000937514,771.0046387,0.000672131,771.0046387,0.000380328,771.0046387,0.000198591,771.0046387,0.000860655,771.0046387,0.001179438,771.0046387,8.18E-06,771.0046387,0.001394409,771.0046387,0.000712656,771.0046387,0.000584484,771.0046387,0.000647969,771.0046387,0.000790163,771.0046387,0.000433988,,769.9884033,0.003211376,0.002113911,0.001445806,0.001598783,0.002083816,0.002484015,0.001492766,0.00176151,0.002543091
769.9884033,0.002489118,0.001716625,0.003211376,0.001695003,769.9884033,0.003017867,769.9884033,0.002113911,769.9884033,0.002695414,769.9884033,0.002825904,769.9884033,0.001445806,769.9884033,0.002807952,769.9884033,0.002375673,769.9884033,0.001598783,769.9884033,0.002642307,769.9884033,0.001562489,769.9884033,0.002083816,769.9884033,0.002239516,769.9884033,0.00129379,769.9884033,0.002484015,769.9884033,0.002684891,769.9884033,0.002070135,769.9884033,0.001492766,769.9884033,0.002073047,769.9884033,0.00185137,769.9884033,0.00176151,769.9884033,0.002325729,769.9884033,0.002543091,,769.006897,0.003422164,0.003741266,0.003186628,0.002425129,0.002685282,0.002321617,0.003049252,0.002427394,0.002827415
769.006897,0.001198672,0.003301302,0.003422164,0.002721801,769.006897,0.003301511,769.006897,0.003741266,769.006897,0.002294292,769.006897,0.003281844,769.006897,0.003186628,769.006897,0.00319393,769.006897,0.002921197,769.006897,0.002425129,769.006897,0.002916584,769.006897,0.002902564,769.006897,0.002685282,769.006897,0.002067403,769.006897,0.002880362,769.006897,0.002321617,769.006897,0.0025859,769.006897,0.002524605,769.006897,0.003049252,769.006897,0.002711121,769.006897,0.002369947,769.006897,0.002427394,769.006897,0.002688955,769.006897,0.002827415,,767.9899292,0.003088748,0.001722239,0.001927157,0.001551292,0.002474695,0.001816406,0.002308058,0.001807074,0.00242047
767.9899292,0.000489883,0.003040624,0.003088748,0.002501667,767.9899292,0.001966602,767.9899292,0.001722239,767.9899292,0.002077001,767.9899292,0.002163025,767.9899292,0.001927157,767.9899292,0.002339131,767.9899292,0.002014659,767.9899292,0.001551292,767.9899292,0.003058533,767.9899292,0.002328019,767.9899292,0.002474695,767.9899292,0.002806389,767.9899292,0.001583922,767.9899292,0.001816406,767.9899292,0.00132178,767.9899292,0.001787813,767.9899292,0.002308058,767.9899292,0.002826034,767.9899292,0.001741393,767.9899292,0.001807074,767.9899292,0.002126631,767.9899292,0.00242047,,767.0076294,0.002672259,0.002052786,0.001264661,0.001310823,0.001656336,0.00132152,0.001199995,0.001389917,0.002048001
767.0076294,-0.0004929,0.001902795,0.002672259,0.002320914,767.0076294,0.002023788,767.0076294,0.002052786,767.0076294,0.001407109,767.0076294,0.001800498,767.0076294,0.001264661,767.0076294,0.001703683,767.0076294,0.002279016,767.0076294,0.001310823,767.0076294,0.001731439,767.0076294,0.001571686,767.0076294,0.001656336,767.0076294,0.001135885,767.0076294,0.001524846,767.0076294,0.00132152,767.0076294,0.001448325,767.0076294,0.000416705,767.0076294,0.001199995,767.0076294,0.001479857,767.0076294,0.001525314,767.0076294,0.001389917,767.0076294,0.00213623,767.0076294,0.002048001,,765.9899902,0.002731804,0.002822517,0.001571088,0.002629754,0.002697811,0.003043648,0.003168271,0.002943636,0.002337232
765.9899902,0.000745793,0.002028391,0.002731804,0.002297909,765.9899902,0.0024345,765.9899902,0.002822517,765.9899902,0.00210387,765.9899902,0.002634624,765.9899902,0.001571088,765.9899902,0.002307798,765.9899902,0.002634937,765.9899902,0.002629754,765.9899902,0.002374007,765.9899902,0.002461366,765.9899902,0.002697811,765.9899902,0.002886564,765.9899902,0.002317505,765.9899902,0.003043648,765.9899902,0.002278704,765.9899902,0.002485447,765.9899902,0.003168271,765.9899902,0.002017286,765.9899902,0.002947702,765.9899902,0.002943636,765.9899902,0.00267304,765.9899902,0.002337232,,765.006958,0.00302136,0.002628244,0.00215868,0.002178062,0.002514268,0.003266717,0.001654387,0.001071421,0.002751133
765.006958,7.89E-05,0.002509113,0.00302136,0.002428253,765.006958,0.002437546,765.006958,0.002628244,765.006958,0.001756415,765.006958,0.002052318,765.006958,0.00215868,765.006958,0.001817836,765.006958,0.001493675,765.006958,0.002178062,765.006958,0.002629207,765.006958,0.001268788,765.006958,0.002514268,765.006958,0.002089018,765.006958,0.002734643,765.006958,0.003266717,765.006958,0.00193904,765.006958,0.002094012,765.006958,0.001654387,765.006958,0.0021643,765.006958,0.001999836,765.006958,0.001071421,765.006958,0.001827454,765.006958,0.002751133,,763.9884644,0.002619285,0.001847601,0.002002489,0.002558819,0.001796911,0.000982655,0.002519007,0.001870634,0.001972063
763.9884644,-9.51E-05,0.002477767,0.002619285,0.002960394,763.9884644,0.001869698,763.9884644,0.001847601,763.9884644,0.000965921,763.9884644,0.001638173,763.9884644,0.002002489,763.9884644,0.002489612,763.9884644,0.002128816,763.9884644,0.002558819,763.9884644,0.002896831,763.9884644,0.001638303,763.9884644,0.001796911,763.9884644,0.002695701,763.9884644,0.002247374,763.9884644,0.000982655,763.9884644,0.0017724,763.9884644,0.002123614,763.9884644,0.002519007,763.9884644,0.001919669,763.9884644,0.00194073,763.9884644,0.001870634,763.9884644,0.001882801,763.9884644,0.001972063,,763.0047607,0.001197659,0.002248103,0.001667016,0.000518883,0.001558384,0.002145699,0.002095338,0.001293868,0.000987143
763.0047607,-0.000518962,0.002403186,0.001197659,0.001861119,763.0047607,0.001847835,763.0047607,0.002248103,763.0047607,0.000558253,763.0047607,0.001984441,763.0047607,0.001667016,763.0047607,0.001972505,763.0047607,0.002714898,763.0047607,0.000518883,763.0047607,0.000623963,763.0047607,0.001948452,763.0047607,0.001558384,763.0047607,0.001994427,763.0047607,0.001315886,763.0047607,0.002145699,763.0047607,0.002201503,763.0047607,0.002215683,763.0047607,0.002095338,763.0047607,0.002144294,763.0047607,0.001912622,763.0047607,0.001293868,763.0047607,0.000495974,763.0047607,0.000987143,,761.9855347,0.002848286,0.002396028,0.002586863,0.001811623,0.001764966,0.002105457,0.003372046,0.001998744,0.00232997
761.9855347,-0.000558519,0.002264626,0.002848286,0.002252266,761.9855347,0.003059315,761.9855347,0.002396028,761.9855347,0.002259578,761.9855347,0.002431819,761.9855347,0.002586863,761.9855347,0.002183317,761.9855347,0.002368854,761.9855347,0.001811623,761.9855347,0.00252424,761.9855347,0.002791252,761.9855347,0.001764966,761.9855347,0.001806919,761.9855347,0.003106476,761.9855347,0.002105457,761.9855347,0.002948041,761.9855347,0.002047247,761.9855347,0.003372046,761.9855347,0.00246803,761.9855347,0.002579208,761.9855347,0.001998744,761.9855347,0.002519293,761.9855347,0.00232997,,761.0010986,0.003881029,0.002693591,0.003540214,0.003159614,0.002678249,0.003001889,0.00315685,0.002988074,0.003140214
761.0010986,0.001792804,0.003893932,0.003881029,0.002993235,761.0010986,0.003079388,761.0010986,0.002693591,761.0010986,0.003294207,761.0010986,0.004046312,761.0010986,0.003540214,761.0010986,0.003577144,761.0010986,0.003313275,761.0010986,0.003159614,761.0010986,0.003264369,761.0010986,0.003731267,761.0010986,0.002678249,761.0010986,0.003536352,761.0010986,0.003367038,761.0010986,0.003001889,761.0010986,0.004255284,761.0010986,0.003896936,761.0010986,0.00315685,761.0010986,0.003991106,761.0010986,0.003446351,761.0010986,0.002988074,761.0010986,0.003238185,761.0010986,0.003140214,,760.0162964,0.00182722,0.001238388,0.001947516,0.001228783,0.002146063,0.001670498,0.001909841,0.00157327,0.002510493
760.0162964,-0.000729527,0.001630846,0.00182722,0.001981893,760.0162964,0.001883061,760.0162964,0.001238388,760.0162964,0.002221355,760.0162964,0.000559212,760.0162964,0.001947516,760.0162964,0.002104859,760.0162964,0.000995835,760.0162964,0.001228783,760.0162964,0.001978954,760.0162964,0.001820721,760.0162964,0.002146063,760.0162964,0.001081853,760.0162964,0.000720693,760.0162964,0.001670498,760.0162964,0.001041839,760.0162964,0.001806866,760.0162964,0.001909841,760.0162964,0.001512559,760.0162964,0.000522045,760.0162964,0.00157327,760.0162964,0.001236441,760.0162964,0.002510493,,758.9959106,0.002397355,0.001341332,0.001804397,0.001161372,0.002061785,0.002099839,0.001902275,0.001883659,0.00169412
758.9959106,-0.000520307,0.002323412,0.002397355,0.002110503,758.9959106,0.000924076,758.9959106,0.001341332,758.9959106,0.001684556,758.9959106,0.001509936,758.9959106,0.001804397,758.9959106,0.001388826,758.9959106,0.002434891,758.9959106,0.001161372,758.9959106,0.001814847,758.9959106,0.001348758,758.9959106,0.002061785,758.9959106,0.002079914,758.9959106,0.00212944,758.9959106,0.002099839,758.9959106,0.001792232,758.9959106,0.001517391,758.9959106,0.001902275,758.9959106,0.002390614,758.9959106,0.001582155,758.9959106,0.001883659,758.9959106,0.00185501,758.9959106,0.00169412,,758.0103149,0.002294448,0.000667879,0.002034035,0.002330595,0.002033619,0.002116928,0.001436689,0.002638323,0.002377287
758.0103149,3.72E-05,0.002789689,0.002294448,0.003096386,758.0103149,0.001987874,758.0103149,0.000667879,758.0103149,0.001995363,758.0103149,0.002350505,758.0103149,0.002034035,758.0103149,0.002578843,758.0103149,0.002751627,758.0103149,0.002330595,758.0103149,0.00295685,758.0103149,0.002296347,758.0103149,0.002033619,758.0103149,0.003059158,758.0103149,0.002206056,758.0103149,0.002116928,758.0103149,0.002208059,758.0103149,0.001212455,758.0103149,0.001436689,758.0103149,0.002511118,758.0103149,0.00326596,758.0103149,0.002638323,758.0103149,0.003442567,758.0103149,0.002377287,,756.9892578,0.001973051,0.001789165,0.001713948,0.001757039,0.001453078,0.002039236,0.002623921,0.002119452,0.002114821
756.9892578,-0.000808132,0.001635185,0.001973051,0.001429599,756.9892578,0.002124004,756.9892578,0.001789165,756.9892578,0.001226187,756.9892578,0.001051543,756.9892578,0.001713948,756.9892578,0.002129336,756.9892578,0.002018326,756.9892578,0.001757039,756.9892578,0.000698654,756.9892578,0.001662884,756.9892578,0.001453078,756.9892578,0.001678268,756.9892578,0.001962442,756.9892578,0.002039236,756.9892578,0.002013593,756.9892578,0.002130871,756.9892578,0.002623921,756.9892578,0.0015369,756.9892578,0.001629131,756.9892578,0.002119452,756.9892578,0.00255986,756.9892578,0.002114821,,756.0029297,0.003054023,0.002569599,0.003165689,0.002196091,0.003207229,0.002382493,0.003381855,0.001840608,0.002956902
756.0029297,0.000506884,0.002439603,0.003054023,0.002817019,756.0029297,0.00310207,756.0029297,0.002569599,756.0029297,0.002256768,756.0029297,0.002801804,756.0029297,0.003165689,756.0029297,0.002345508,756.0029297,0.002909861,756.0029297,0.002196091,756.0029297,0.002210974,756.0029297,0.001580934,756.0029297,0.003207229,756.0029297,0.002029327,756.0029297,0.003067527,756.0029297,0.002382493,756.0029297,0.002514372,756.0029297,0.002577228,756.0029297,0.003381855,756.0029297,0.002436843,756.0029297,0.0024326,756.0029297,0.001840608,756.0029297,0.002908871,756.0029297,0.002956902,,755.0162964,0.002041395,0.002653402,0.002187506,0.002105301,0.002137869,0.002765304,0.002227833,0.002711069,0.002853315
755.0162964,5.22E-05,0.003052068,0.002041395,0.002639052,755.0162964,0.001694276,755.0162964,0.002653402,755.0162964,0.002927791,755.0162964,0.00240493,755.0162964,0.002187506,755.0162964,0.002387906,755.0162964,0.003208507,755.0162964,0.002105301,755.0162964,0.001560618,755.0162964,0.002384497,755.0162964,0.002137869,755.0162964,0.002688746,755.0162964,0.001235299,755.0162964,0.002765304,755.0162964,0.002856624,755.0162964,0.001630638,755.0162964,0.002227833,755.0162964,0.002563271,755.0162964,0.003012524,755.0162964,0.002711069,755.0162964,0.002661398,755.0162964,0.002853315,,753.9940186,0.001473389,0.001288546,0.000659739,0.001468376,0.00160107,0.002221147,0.001602291,0.00182878,0.002245111
753.9940186,-0.000973928,0.001902743,0.001473389,0.001806165,753.9940186,0.00197573,753.9940186,0.001288546,753.9940186,0.001935893,753.9940186,0.000620619,753.9940186,0.000659739,753.9940186,0.001310771,753.9940186,0.001000479,753.9940186,0.001468376,753.9940186,0.001347096,753.9940186,0.000941483,753.9940186,0.00160107,753.9940186,0.00227709,753.9940186,0.002067299,753.9940186,0.002221147,753.9940186,0.002050628,753.9940186,0.001623674,753.9940186,0.001602291,753.9940186,0.001389475,753.9940186,0.001773881,753.9940186,0.00182878,753.9940186,0.001583766,753.9940186,0.002245111,,753.0066528,0.003221416,0.002159747,0.001801486,0.001434118,0.00183715,0.001262765,0.001635886,0.002000876,0.002287161
753.0066528,-0.000201398,0.001840842,0.003221416,0.001994921,753.0066528,0.002179259,753.0066528,0.002159747,753.0066528,0.001276992,753.0066528,0.002136152,753.0066528,0.001801486,753.0066528,0.001992346,753.0066528,0.00213675,753.0066528,0.001434118,753.0066528,0.002931856,753.0066528,0.002442596,753.0066528,0.00183715,753.0066528,0.001789555,753.0066528,0.002007248,753.0066528,0.001262765,753.0066528,0.001341929,753.0066528,0.001411497,753.0066528,0.001635886,753.0066528,0.002829942,753.0066528,0.002149653,753.0066528,0.002000876,753.0066528,0.002855712,753.0066528,0.002287161,,751.9836426,0.001819578,0.002528432,0.001590807,0.002359146,0.002065141,0.002416643,0.001818824,0.002323672,0.002112038
751.9836426,0.000798773,0.002222838,0.001819578,0.002257653,751.9836426,0.002209178,751.9836426,0.002528432,751.9836426,0.001649554,751.9836426,0.002284064,751.9836426,0.001590807,751.9836426,0.002115133,751.9836426,0.001690975,751.9836426,0.002359146,751.9836426,0.001590755,751.9836426,0.001914313,751.9836426,0.002065141,751.9836426,0.001230133,751.9836426,0.00122585,751.9836426,0.002416643,751.9836426,0.002138961,751.9836426,0.001654673,751.9836426,0.001818824,751.9836426,0.001641473,751.9836426,0.002382727,751.9836426,0.002323672,751.9836426,0.002015804,751.9836426,0.002112038,,750.9955444,0.003545408,0.002214538,0.002162739,0.002746548,0.002449052,0.002690596,0.002395975,0.001610813,0.002749518
750.9955444,0.000731039,0.002142291,0.003545408,0.002437884,750.9955444,0.002590014,750.9955444,0.002214538,750.9955444,0.002519606,750.9955444,0.003035645,750.9955444,0.002162739,750.9955444,0.002057468,750.9955444,0.0029016,750.9955444,0.002746548,750.9955444,0.001879006,750.9955444,0.002020251,750.9955444,0.002449052,750.9955444,0.001564203,750.9955444,0.0020396,750.9955444,0.002690596,750.9955444,0.001990916,750.9955444,0.002418101,750.9955444,0.002395975,750.9955444,0.003801532,750.9955444,0.002166849,750.9955444,0.001610813,750.9955444,0.002847295,750.9955444,0.002749518,,750.0071411,0.003531132,0.002271834,0.002344102,0.002410917,0.002117553,0.002520517,0.003008614,0.002906161,0.0025025
750.0071411,0.000362969,0.0026546,0.003531132,0.003062625,750.0071411,0.002584103,750.0071411,0.002271834,750.0071411,0.003134661,750.0071411,0.002870695,750.0071411,0.002344102,750.0071411,0.003024775,750.0071411,0.003228118,750.0071411,0.002410917,750.0071411,0.001885999,750.0071411,0.002788881,750.0071411,0.002117553,750.0071411,0.002166745,750.0071411,0.001260143,750.0071411,0.002520517,750.0071411,0.001677618,750.0071411,0.002625431,750.0071411,0.003008614,750.0071411,0.002542675,750.0071411,0.002202492,750.0071411,0.002906161,750.0071411,0.002219378,750.0071411,0.0025025,,748.9829712,0.003342725,0.00285024,0.003989147,0.002256742,0.002302046,0.002415836,0.002570849,0.003329578,0.003066432
748.9829712,0.001318119,0.003689389,0.003342725,0.002665487,748.9829712,0.00305616,748.9829712,0.00285024,748.9829712,0.002836352,748.9829712,0.002441373,748.9829712,0.003989147,748.9829712,0.003078893,748.9829712,0.00361734,748.9829712,0.002256742,748.9829712,0.002793232,748.9829712,0.003102539,748.9829712,0.002302046,748.9829712,0.003038747,748.9829712,0.003419633,748.9829712,0.002415836,748.9829712,0.00260228,748.9829712,0.003013749,748.9829712,0.002570849,748.9829712,0.002006858,748.9829712,0.003019379,748.9829712,0.003329578,748.9829712,0.003124779,748.9829712,0.003066432,,747.9938354,0.002338299,0.003293216,0.002004595,0.001828988,0.002623634,0.002648636,0.001391916,0.001997053,0.002429554
747.9938354,-0.000705234,0.002012761,0.002338299,0.002114535,747.9938354,0.002980281,747.9938354,0.003293216,747.9938354,0.002316073,747.9938354,0.00266731,747.9938354,0.002004595,747.9938354,0.003047219,747.9938354,0.003470043,747.9938354,0.001828988,747.9938354,0.002016038,747.9938354,0.001875808,747.9938354,0.002623634,747.9938354,0.002408704,747.9938354,0.001517183,747.9938354,0.002648636,747.9938354,0.002131339,747.9938354,0.00232336,747.9938354,0.001391916,747.9938354,0.002168592,747.9938354,0.003118939,747.9938354,0.001997053,747.9938354,0.002793753,747.9938354,0.002429554,,747.0043335,0.003298668,0.002135216,0.001581922,0.002152359,0.002411671,0.003039607,0.002657752,0.002671061,0.00273842
747.0043335,0.000593349,0.002795134,0.003298668,0.003095161,747.0043335,0.00169703,747.0043335,0.002135216,747.0043335,0.002573791,747.0043335,0.003084941,747.0043335,0.001581922,747.0043335,0.002203871,747.0043335,0.002656371,747.0043335,0.002152359,747.0043335,0.002047116,747.0043335,0.001981971,747.0043335,0.002411671,747.0043335,0.002182719,747.0043335,0.001870712,747.0043335,0.003039607,747.0043335,0.002118463,747.0043335,0.002610509,747.0043335,0.002657752,747.0043335,0.002064022,747.0043335,0.002601629,747.0043335,0.002671061,747.0043335,0.001910751,747.0043335,0.00273842,,746.0144653,0.002489561,0.001873078,0.002313575,0.001538978,0.001629884,0.002059471,0.002029041,0.003269195,0.002066571
746.0144653,0.000326571,0.002474773,0.002489561,0.002035101,746.0144653,0.002310166,746.0144653,0.001873078,746.0144653,0.002468681,746.0144653,0.001808842,746.0144653,0.002313575,746.0144653,0.001549993,746.0144653,0.001819292,746.0144653,0.001538978,746.0144653,0.0017737,746.0144653,0.001807854,746.0144653,0.001629884,746.0144653,0.002955338,746.0144653,0.002737326,746.0144653,0.002059471,746.0144653,0.001914989,746.0144653,0.002152541,746.0144653,0.002029041,746.0144653,0.002530697,746.0144653,0.00185111,746.0144653,0.003269195,746.0144653,0.003066354,746.0144653,0.002066571,,744.9888916,0.003422399,0.002782342,0.003002957,0.002666633,0.001896347,0.001720497,0.00267278,0.002624442,0.002189977
744.9888916,0.000156561,0.002309723,0.003422399,0.002480188,744.9888916,0.002321903,744.9888916,0.002782342,744.9888916,0.002289243,744.9888916,0.002980229,744.9888916,0.003002957,744.9888916,0.002817306,744.9888916,0.00294361,744.9888916,0.002666633,744.9888916,0.001800966,744.9888916,0.00275082,744.9888916,0.001896347,744.9888916,0.001875184,744.9888916,0.002284585,744.9888916,0.001720497,744.9888916,0.002153217,744.9888916,0.002627697,744.9888916,0.00267278,744.9888916,0.002844012,744.9888916,0.002583192,744.9888916,0.002624442,744.9888916,0.0030815,744.9888916,0.002189977,,743.998291,0.003552194,0.002083634,0.002660304,0.002593712,0.002684188,0.002340797,0.002705989,0.002466286,0.002629989
743.998291,0.000845897,0.002816186,0.003552194,0.003057125,743.998291,0.003383134,743.998291,0.002083634,743.998291,0.002225336,743.998291,0.002534291,743.998291,0.002660304,743.998291,0.002621004,743.998291,0.002241858,743.998291,0.002593712,743.998291,0.002423203,743.998291,0.002894929,743.998291,0.002684188,743.998291,0.002525334,743.998291,0.002671165,743.998291,0.002340797,743.998291,0.002690622,743.998291,0.002081969,743.998291,0.002705989,743.998291,0.002680437,743.998291,0.00321946,743.998291,0.002466286,743.998291,0.002743943,743.998291,0.002629989,,743.0073853,0.003617915,0.002510129,0.002952132,0.002447542,0.002548976,0.002392878,0.003001341,0.003057177,0.003409119
743.0073853,0.00091772,0.003853528,0.003617915,0.002856415,743.0073853,0.002251225,743.0073853,0.002510129,743.0073853,0.002980359,743.0073853,0.002620379,743.0073853,0.002952132,743.0073853,0.002841016,743.0073853,0.002287968,743.0073853,0.002447542,743.0073853,0.002953383,743.0073853,0.002730188,743.0073853,0.002548976,743.0073853,0.003383499,743.0073853,0.003080614,743.0073853,0.002392878,743.0073853,0.003117139,743.0073853,0.003207177,743.0073853,0.003001341,743.0073853,0.003317709,743.0073853,0.003039842,743.0073853,0.003057177,743.0073853,0.002652725,743.0073853,0.003409119,,742.0160522,0.003262857,0.002641214,0.002403602,0.002204131,0.002994747,0.00221982,0.002796124,0.00326463,0.002312482
742.0160522,0.000714522,0.003481811,0.003262857,0.002764783,742.0160522,0.003385482,742.0160522,0.002641214,742.0160522,0.002727792,742.0160522,0.003185298,742.0160522,0.002403602,742.0160522,0.00176702,742.0160522,0.002330647,742.0160522,0.002204131,742.0160522,0.001908229,742.0160522,0.003295068,742.0160522,0.002994747,742.0160522,0.003113854,742.0160522,0.003259544,742.0160522,0.00221982,742.0160522,0.002499688,742.0160522,0.00249547,742.0160522,0.002796124,742.0160522,0.002550278,742.0160522,0.003057073,742.0160522,0.00326463,742.0160522,0.003285313,742.0160522,0.002312482,,740.9890747,0.003712834,0.002780466,0.002696482,0.002797922,0.002687288,0.002887268,0.003371003,0.002547934,0.002595795
740.9890747,0.000858813,0.003815791,0.003712834,0.00235545,740.9890747,0.002592697,740.9890747,0.002780466,740.9890747,0.002706537,740.9890747,0.002380124,740.9890747,0.002696482,740.9890747,0.003209237,740.9890747,0.002741051,740.9890747,0.002797922,740.9890747,0.003120659,740.9890747,0.002261946,740.9890747,0.002687288,740.9890747,0.002812121,740.9890747,0.002377027,740.9890747,0.002887268,740.9890747,0.00213342,740.9890747,0.003067813,740.9890747,0.003371003,740.9890747,0.002831063,740.9890747,0.002966988,740.9890747,0.002547934,740.9890747,0.003168192,740.9890747,0.002595795,,739.9970093,0.00363154,0.003368342,0.003357933,0.003098994,0.003204256,0.00317213,0.003018675,0.00300632,0.003246165
739.9970093,0.00063104,0.003094248,0.00363154,0.00266955,739.9970093,0.002435854,739.9970093,0.003368342,739.9970093,0.00292753,739.9970093,0.002239152,739.9970093,0.003357933,739.9970093,0.002428071,739.9970093,0.002769264,739.9970093,0.003098994,739.9970093,0.002743005,739.9970093,0.002337752,739.9970093,0.003204256,739.9970093,0.002358781,739.9970093,0.002369036,739.9970093,0.00317213,739.9970093,0.002894538,739.9970093,0.002933707,739.9970093,0.003018675,739.9970093,0.002872857,739.9970093,0.003138024,739.9970093,0.00300632,739.9970093,0.002841277,739.9970093,0.003246165,,739.0046387,0.002596394,0.002097003,0.002888831,0.002962036,0.002266916,0.002549028,0.002011721,0.00233744,0.002986432
739.0046387,-0.000327541,0.002648506,0.002596394,0.002927713,739.0046387,0.002452384,739.0046387,0.002097003,739.0046387,0.002774266,739.0046387,0.002907933,739.0046387,0.002888831,739.0046387,0.002512888,739.0046387,0.002711043,739.0046387,0.002962036,739.0046387,0.002833251,739.0046387,0.002240895,739.0046387,0.002266916,739.0046387,0.001783447,739.0046387,0.002059106,739.0046387,0.002549028,739.0046387,0.001854854,739.0046387,0.002399047,739.0046387,0.002011721,739.0046387,0.001792726,739.0046387,0.001915769,739.0046387,0.00233744,739.0046387,0.001678164,739.0046387,0.002986432,,738.0119629,0.002997014,0.002661971,0.002400557,0.002359692,0.002977049,0.002412218,0.003021516,0.001994167,0.002461079
